,pn,description,actual_stock,ideal_stock,station,del_time,buy_freq,purchasing_method,min,max
1615,BLC10GT76,PIN - BALL LOCK,0.0000,0,KEF,27,10,min-max,1,2
1616,FW12884,Seal,3.0000,0,KEF,16,10,min-max,1,2
1617,J626P04,NUT,19.0000,0,KEF,7,10,min-max,17,18
1618,2607267,"PACKING, Preformed",26.0000,0,KEF,35,10,min-max,25,35
1619,1355-091,PACKING,5.0000,0,KEF,11,10,min-max,1,2
1620,MS20002C9,Washer,200.0000,0,KEF,56,100,min-max,150,250
1621,J221P912,Packing Engine Assy,14.0000,0,KEF,10,10,min-max,10,15
1622,J644P12B,BOLT,17.0000,0,KEF,20,10,min-max,17,17
1623,B1316-05069,PLUG,1.0000,0,KEF,20,10,min-max,1,1
1624,25-1126-23,Lens,3.0000,0,KEF,7,10,min-max,2,4
1625,1277M66P01,SEAL,1.0000,0,KEF,8,10,min-max,1,1
1626,161A1131-1,SLEEVE,3.0000,0,KEF,91,10,min-max,3,3
1627,BACB30US14-25M,Bolt,12.0000,0,KEF,38,10,min-max,5,10
1628,B1316-04915,PLUG,1.0000,0,KEF,20,10,min-max,1,1
1629,2606169-13,"RING, Retaining",5.0000,0,KEF,7,10,min-max,2,4
1630,J1220G05,CLAMP - LOOP,20.0000,0,KEF,12,10,min-max,5,10
1631,3TL32-12A,SWITCH,1.0000,0,KEF,5,10,min-max,1,1
1632,91-0456-1,GASKET - ACCESS PNL,4.0000,0,KEF,7,10,min-max,4,4
1633,143084-8,SEAL - BACKUP,8.0000,0,KEF,24,10,min-max,2,4
1634,M83485-1-147,PACKING,8.0000,0,KEF,23,10,min-max,7,8
1635,83469-13,Brake Roller - Ancra,8.0000,0,KEF,114,10,min-max,4,6
1636,1223-1240,PLUG - DRAIN,5.0000,0,KEF,21,10,min-max,5,5
1637,01593-021,NOZZLE - ROTATING RINSE,8.0000,0,KEF,14,10,min-max,4,8
1638,728747,COVER,3.0000,0,KEF,3,10,min-max,2,5
1639,NAS1611-114A,Packing,81.0000,0,KEF,8,100,min-max,4,36
1640,BACB30XD3K11,BOLT,48.0000,0,KEF,26,10,min-max,16,48
1641,68PCHAT,Fast Response Kit,4.0000,0,KEF,18,10,min-max,5,5
1642,1856M90G01,Shim assy,13.0000,0,KEF,8,10,min-max,3,3
1643,BACB30ZE4-10,BOLT,13.0000,0,KEF,6,10,min-max,10,20
1644,AB0476901,FILTER,2.0000,0,KEF,64,10,min-max,2,2
1645,143107-9,WASHER,4.0000,0,KEF,14,10,min-max,2,4
1646,2793350-101,Flange,0.0000,0,KEF,31,10,min-max,2,2
1647,161A1132-1,PIN,3.0000,0,KEF,18,10,min-max,3,3
1648,116A1510-7,LENS ASSY - LH,3.0000,0,KEF,15,10,min-max,1,2
1649,114T0220-19,Hinge Ay Tai Duct Door  Le Outbd Wing,1.0000,0,KEF,14,10,min-max,1,1
1650,AS48519,BOLT,3.0000,0,KEF,7,10,min-max,2,2
1651,UL21140,Bracket Supp0rt-Hydraulic Pr,5.0000,0,KEF,30,10,min-max,3,7
1652,BACB30XD3K2,BOLT,2.0000,0,KEF,6,10,min-max,1,2
1653,AS22010,"Bolt    Bihex Hd ,Hp6 Air 0u",39.0000,0,KEF,12,10,min-max,32,40
1654,7449FT972,Ring,5.0000,0,KEF,40,10,min-max,3,6
1655,903-1341,MICROPHONE,3.0000,0,KEF,146,10,min-max,2,3
1656,9111M35P09,"BALANCE SCREW, SOCKET HEAD (13,4G)",38.0000,0,KEF,13,10,min-max,3,3
1657,EU45691,Washer  Adjusting Igniter Pl,26.0000,0,KEF,25,10,min-max,10,20
1658,J221P016,Packing Packing-Preformed O-,36.0000,0,KEF,5,10,min-max,5,10
1659,2534M54P02,GASKET,1.0000,0,KEF,20,10,min-max,1,1
1660,9111M35P08,"BALANCE SCREW, SOCKET HEAD (10G)",38.0000,0,KEF,13,10,min-max,3,3
1661,BACB30ZE4K6,BOLT,0.0000,0,KEF,7,10,min-max,3,8
1662,J1438P218,PACKING,5.0000,0,KEF,26,10,min-max,1,1
1663,AS115-08-0214,HOSE,7.0000,0,KEF,22,10,min-max,1,2
1664,7451MT987N,Seal Assembly,2.0000,0,KEF,28,10,min-max,2,2
1665,BACB30XD3K3,BOLT,218.0000,0,KEF,10,10,min-max,75,225
1666,CDSP1015-3,DEADBOLT ASSY,1.0000,0,KEF,44,10,min-max,1,1
1667,728865,Gasket,4.0000,0,KEF,7,10,min-max,2,3
1668,J221P116,PACKING,22.0000,0,KEF,8,10,min-max,5,10
1669,BACB30ZE4K5,BOLT,40.0000,0,KEF,45,10,min-max,5,15
1670,S-1547,Humidity Indicators,1094.0000,0,KEF,6,10,min-max,250,625
1671,143084-10,SEAL - BACKUP,2.0000,0,KEF,8,10,min-max,2,4
1672,J816P128A,BOLT,10.0000,0,KEF,22,10,min-max,4,6
1673,NAS6706HU3,Bolt,76.0000,0,KEF,70,10,min-max,6,50
1674,KZXCCC001_01,Chip Check Card Wallet,76.0000,0,KEF,10,10,min-max,50,100
1675,2604374,"NUT, Self-locking, hex",240.0000,0,KEF,17,10,min-max,60,100
1676,19012-010,Flexible Duct,3.0000,0,KEF,104,10,min-max,1,3
1677,NAS1581C4H4,BOLT,36.0000,0,KEF,10,10,min-max,16,32
1678,KW104EW,LAMP - INCANDESCENT,1.0000,0,KEF,31,10,min-max,1,1
1679,1326-8043,ELEMENT,3.0000,0,KEF,52,10,min-max,2,6
1680,AS115-08A0210,HOSE ASSY,3.0000,0,KEF,7,10,min-max,1,2
1681,J979P03,NUT,22.0000,0,KEF,6,10,min-max,2,8
1682,AS48511,BOLT,2.0000,0,KEF,5,10,min-max,2,2
1683,2A113-0362-3A,Cover,15.0000,0,KEF,78,10,min-max,5,10
1684,UL26772,"Plate   A55y,Balancing,Tripl",4.0000,0,KEF,9,10,min-max,2,4
1685,2606966,"SEAL, Grease",12.0000,0,KEF,47,10,min-max,10,15
1686,1509M55P02,STRIP,35.0000,0,KEF,8,10,min-max,10,50
1687,J221P119,PACKING,14.0000,0,KEF,8,10,min-max,5,10
1688,491B1200036-001,CABLE-FLEXIBLE DRIVE,1.0000,0,KEF,34,10,min-max,1,1
1689,P8-4000003,Switch Wheel Assy Control Column,6.0000,0,KEF,16,10,min-max,2,2
1690,BACB30ZE4-6,BOLT,40.0000,0,KEF,5,10,min-max,1,1
1691,112N6004-1,DOOR ASSY,1.0000,0,KEF,107,10,min-max,1,1
1692,AS115-10A0230,HOSE ASSY,2.0000,0,KEF,7,10,min-max,1,2
1693,1519M13P11,CLAMP,5.0000,0,KEF,20,10,min-max,2,3
1694,9111M35P10,"BALANCE SCREW, SOCKET HEAD (16,8G)",38.0000,0,KEF,10,10,min-max,3,3
1695,SF15-141T487-1,SEAL - NO 2 WINDOW,1.0000,0,KEF,100,10,min-max,1,1
1696,7451MT987,Ring,14.0000,0,KEF,25,10,min-max,8,8
1697,7451MT987,Ring,14.0000,0,KEF,25,10,min-max,4,6
1698,J813P091C,BOLT,10.0000,0,KEF,9,10,min-max,2,8
1699,9111M35P04,"BALANCE SCREW, SOCKET HEAD (20,2G)",3.0000,0,KEF,35,10,min-max,3,3
1700,J1438P254,PACKING,3.0000,0,KEF,26,10,min-max,1,1
1701,1606M85P01,Gasket,8.0000,0,KEF,2,10,min-max,2,4
1702,1294-2-2,LIGHT in use,9.0000,0,KEF,71,10,min-max,5,10
1703,235120,Valve,5.0000,0,KEF,14,10,min-max,2,5
1704,2085M48P01,SEAL ASSY,18.0000,0,KEF,26,10,min-max,10,15
1705,AS21013,"Bolt    Bihex Hd,",81.0000,0,KEF,16,10,min-max,60,100
1706,7-44017-91,"Cable Repair Kit S417n202-91,4.5 Input Travel",3.0000,0,KEF,2,10,min-max,2,4
1707,BACB30ZE4-4,BOLT,11.0000,0,KEF,6,10,min-max,4,11
1708,J1438P012,PACKING,1.0000,0,KEF,26,10,min-max,1,1
1709,FW42465,Bush Guide Pin,30.0000,0,KEF,26,10,min-max,16,16
1710,5000-1-02A2396,Restraint,1.0000,0,KEF,94,10,min-max,1,1
1711,HL11V8-5,Pin,21.0000,0,KEF,16,10,min-max,16,20
1712,B1316-05066,CARTRIDGE,3.0000,0,KEF,61,10,min-max,2,4
1713,1391-0275,PACKING,4.0000,0,KEF,57,10,min-max,2,4
1714,M83485-1-152,PACKING,0.0000,0,KEF,59,10,min-max,10,20
1715,NAS1149E0463R,WASHER,6.0000,0,KEF,4,10,min-max,3,4
1716,AS1895-7-300,"Coupling Assy, Engine Build-Up",12.0000,0,KEF,12,10,min-max,5,10
1717,39-206,Seal    Seal-Inner,8.0000,0,KEF,111,10,min-max,5,10
1718,AS27906,Plug    Fuel Drain,2.0000,0,KEF,7,10,min-max,1,1
1719,M83485-1-225,PACKING,5.0000,0,KEF,8,10,min-max,6,12
1720,364-227-802-0,BRACKET ASSY,1.0000,0,KEF,33,10,min-max,1,1
1721,AS3217-164,PACKING,5.0000,0,KEF,198,10,min-max,1,3
1722,92D03900,COVER,1.0000,0,KEF,33,10,min-max,1,1
1723,364-227-602-0,BRACKET ASSY,1.0000,0,KEF,33,10,min-max,1,1
1724,364-227-902-0,BRACKET ASSY,1.0000,0,KEF,33,10,min-max,1,1
1725,649-776-008-0,BOLT,2.0000,0,KEF,33,10,min-max,2,2
1726,364-228-520-0,BRACKET ASSY,1.0000,0,KEF,33,10,min-max,1,1
1727,649-262-074-0,NUT,10.0000,0,KEF,26,10,min-max,2,10
1728,AS3217-173,PACKING,20.0000,0,KEF,9,10,min-max,1,3
1729,5000-20701A2396,Restraint,1.0000,0,KEF,115,10,min-max,1,1
1730,121282-11,SHAFT ASSY - FLEXIBLE,3.0000,0,KEF,13,10,min-max,1,2
1731,69906,FILTER,0.0000,0,KEF,13,10,min-max,2,6
1732,MS25231-1873,Lamp,33.0000,0,KEF,13,10,min-max,10,50
1733,8TC34ABW1,PROBE-THERMOCOUPLE,3.0000,0,KEF,2,10,min-max,0,4
1734,491B1213076-003,CAM-LATCH,1.0000,0,KEF,7,10,min-max,1,1
1735,J952P09A,SCREW,9.0000,0,KEF,8,10,min-max,5,15
1736,J952P13A,SCREW -  MACH FLUSH HD TORX DRIVE,5.0000,0,KEF,26,10,min-max,5,5
1737,2A258-0403,Cable,2.0000,0,KEF,30,10,min-max,1,2
1738,F25T12WW30,Lamp,20.0000,0,KEF,14,10,min-max,10,30
1739,F25T12CW30,Lamp Sidewall,45.0000,0,KEF,19,10,min-max,10,40
1740,VB3503,"Detector Assy,Chip,Magnetic,",3.0000,0,KEF,8,10,min-max,1,2
1741,L0T0XANE,Degrsr  Degreaser,120.0000,0,KEF,5,10,min-max,20,140
1742,258T5005-5,SHAFT AY,1.0000,0,KEF,15,10,min-max,0,1
1743,BACN10HR6CD,Nut,6.0000,0,KEF,4,10,min-max,5,10
1744,113-195,Spring  -Guide,0.0000,0,KEF,38,10,min-max,7,7
1745,LK46713,Washer  Flat,22.0000,0,KEF,18,10,min-max,10,15
1746,AS21512,Bolt    Bihex Hd,17.0000,0,KEF,6,10,min-max,10,20
1747,MS29512-04,Packing,80.0000,0,KEF,18,100,min-max,50,100
1748,40-618-6,STABILIZER TRIM INDICATOR *MAT NOTE*,3.0000,0,KEF,159,10,min-max,2,4
1749,69-43493-2,Nut Position Sensor  Aileron,3.0000,0,KEF,8,10,min-max,1,3
1750,LFSH066,High temperature resistant paint,3.0000,0,KEF,70,10,min-max,2,5
1751,H859K3156,Hinge,2.0000,0,KEF,6,10,min-max,0,2
1752,QA07601,FUEL FILTER,3.0000,0,KEF,103,10,min-max,1,2
1753,BACL10AM090-256,LATCH,2.0000,0,KEF,7,10,min-max,1,2
1754,411A1925-1,LATCH,0.0000,0,KEF,11,10,min-max,2,2
1755,9651-35-0005,LIGHT ASSY,3.0000,0,KEF,40,10,min-max,1,1
1756,332A6327-2,SEAL,2.0000,0,KEF,25,10,min-max,1,1
1757,822-201-002-101,Gasket  Junction Box,2.0000,0,KEF,11,10,min-max,1,2
1758,173A5300-1,WEIGHT,14.0000,0,KEF,3,10,min-max,2,2
1759,BACB30ZF4-12,BOLT,72.0000,0,KEF,9,10,min-max,30,50
1760,149A7661-21,SEAL,2.0000,0,KEF,21,10,min-max,1,2
1761,149A7661-38,SEAL,2.0000,0,KEF,21,10,min-max,1,2
1762,149A7661-39,SEAL,2.0000,0,KEF,21,10,min-max,1,2
1763,149A7661-40,SEAL,2.0000,0,KEF,21,10,min-max,1,2
1764,149A7661-41,SEAL,2.0000,0,KEF,53,10,min-max,1,2
1765,149A7661-42,SEAL,2.0000,0,KEF,21,10,min-max,1,2
1766,149A7661-43,SEAL,2.0000,0,KEF,21,10,min-max,1,2
1767,149A7661-44,SEAL,2.0000,0,KEF,21,10,min-max,1,2
1768,149A7661-45,SEAL,2.0000,0,KEF,21,10,min-max,1,2
1769,149A7661-46,SEAL,2.0000,0,KEF,28,10,min-max,1,2
1770,149A7661-53,SEAL,2.0000,0,KEF,24,10,min-max,1,2
1771,149A7661-54,Seal,2.0000,0,KEF,20,10,min-max,1,2
1772,149A7661-55,SEAL,2.0000,0,KEF,19,10,min-max,1,2
1773,149A7661-56,SEAL,2.0000,0,KEF,28,10,min-max,1,2
1774,149A7661-57,SEAL,2.0000,0,KEF,21,10,min-max,1,2
1775,149A7661-58,SEAL,2.0000,0,KEF,28,10,min-max,1,2
1776,S8990-604,Packing Packing-Preformed,30.0000,0,KEF,14,10,min-max,10,30
1777,2315M20-3,BLADE ASSY - WINDSHIELD WIPER,15.0000,0,KEF,16,10,min-max,4,10
1778,M677,GASKET,4.0000,0,KEF,53,10,min-max,2,10
1779,KIT2040025-305,FILTER KIT,1.0000,0,KEF,57,10,min-max,0,1
1780,332T3323-2,GASKET,7.0000,0,KEF,17,10,min-max,2,10
1781,3876271-1,THERMOCOUPLE ASSY,1.0000,0,KEF,7,10,min-max,1,1
1782,H3-1663A10,KEY,1.0000,0,KEF,90,10,min-max,1,1
1783,1381-1176,RETAINER,6.0000,0,KEF,151,10,min-max,5,12
1784,63000576-2,FILTER,1.0000,0,KEF,168,10,min-max,1,1
1785,69-76189-2,Brake Lining,6.0000,0,KEF,132,10,min-max,2,6
1786,1495,LAMP,100.0000,0,KEF,9,10,min-max,50,200
1787,303,Bulb    Spare Bulb Stowage B,243.0000,0,KEF,12,10,min-max,150,250
1788,3876237-1,GASKET,2.0000,0,KEF,7,10,min-max,2,2
1789,CDSP1013-5,LATCH ASSY,1.0000,0,KEF,4,10,min-max,1,1
1790,3876227-2,SENSOR,1.0000,0,KEF,7,10,min-max,1,1
1791,141A6217-1,BALL,1.0000,0,KEF,9,10,min-max,1,1
1792,3830351-1,GASKET,4.0000,0,KEF,7,10,min-max,1,2
1793,572757-1,SWITCH,2.0000,0,KEF,31,10,min-max,2,2
1794,B2A,LAMP,106.0000,0,KEF,8,10,min-max,25,100
1795,67041598-2,SEAL,0.0000,0,KEF,7,10,min-max,1,1
1796,69B13433-1,ROLLER,4.0000,0,KEF,9,10,min-max,2,4
1797,2048-0031-2,Disc Cap Ay  Waste Tank,4.0000,0,KEF,13,10,min-max,1,4
1798,315A6326-1,SEAL,1.0000,0,KEF,9,10,min-max,1,1
1799,315A6326-2,SEAL,0.0000,0,KEF,10,10,min-max,1,1
1800,J511P112,NIPPLE - TUBE,10.0000,0,KEF,12,10,min-max,2,10
1801,91D11700,SEAL,4.0000,0,KEF,15,10,min-max,2,4
1802,M81714-3DB1,Block Terminal Block,7.0000,0,KEF,16,10,min-max,10,15
1803,8023812,Packing,5.0000,0,KEF,14,10,min-max,2,5
1804,BACB30PN5-7,BOLT,55.0000,0,KEF,97,10,min-max,30,50
1805,BACB30PN5-5,Bolt,50.0000,0,KEF,107,10,min-max,30,50
1806,BACN10YR5C,NUT,49.0000,0,KEF,10,10,min-max,30,50
1807,BH003045,NUT,80.0000,0,KEF,32,10,min-max,30,50
1808,01940-007,BASKET,8.0000,0,KEF,13,10,min-max,4,9
1809,01956-003,BASKET,8.0000,0,KEF,16,10,min-max,4,9
1810,5910422,FILTER ASSY,1.0000,0,KEF,14,10,min-max,1,1
1811,411A2760-10,COVER ASSY,1.0000,0,KEF,6,10,min-max,1,1
1812,A44001NR5,HANDLE,2.0000,0,KEF,41,10,min-max,1,1
1813,S8990-612,PACKING,49.0000,0,KEF,5,10,min-max,5,50
1814,KIT2040025-307,FILTER KIT,1.0000,0,KEF,65,10,min-max,1,1
1815,FV1038-5,ILLUMINATOR,1.0000,0,KEF,7,10,min-max,1,1
1816,LJ77132,Blade Assy,1.0000,0,KEF,11,10,min-max,1,1
1817,MS28774-214,Retainer,6.0000,0,KEF,3,10,min-max,2,2
1818,SF15-141T487-10,Seal - No.2 Openable window Pressure - RH Side,2.0000,0,KEF,273,10,min-max,2,2
1819,114T0220-20,HINGE ASSY,2.0000,0,KEF,52,10,min-max,2,2
1820,SF15-141T487-9,SEAL,1.0000,0,KEF,55,10,min-max,1,1
1821,114T4226-6,SEAL,2.0000,0,KEF,11,10,min-max,2,2
1822,311N3066-13,Indicator,3.0000,0,KEF,41,10,min-max,2,2
1823,255T4335-1,GASKET,1.0000,0,KEF,17,10,min-max,1,1
1824,AE82391N,DISCONNECT (S270T202-17  ),1.0000,0,KEF,263,10,min-max,1,1
1825,729-0071,Cord,2.0000,0,KEF,10,10,min-max,1,1
1826,BACN11AL1,NUT,19.0000,0,KEF,4,10,min-max,5,20
1827,65-90305-92,Filter kit,6.0000,0,KEF,17,10,min-max,4,4
1828,S12766-228,Ring,6.0000,0,KEF,99,10,min-max,8,8
1829,2D3015-3,KNOB,6.0000,0,KEF,6,10,min-max,3,6
1830,C0240-020-0880M,SPRING,5.0000,0,KEF,11,10,min-max,3,6
1831,JUP1182-1,Switch Pressure Hydraulic,2.0000,0,KEF,137,10,min-max,1,2
1832,BACC63BV18B14SN,RECEPTACLE,1.0000,0,KEF,8,10,min-max,1,1
1833,4L500311-19,INSERT ASSY.,0.0000,0,KEF,53,10,min-max,2,4
1834,1355-606,PACKING,44.0000,0,KEF,165,10,min-max,20,40
1835,90234-2,Heater,1.0000,0,KEF,48,10,min-max,1,1
1836,3826381-3,Bushing Bushing-Vespel,2.0000,0,KEF,7,10,min-max,2,2
1837,16432,TRANSFORMER,1.0000,0,KEF,27,10,min-max,1,1
1838,29-014-2006,TURNBUTTON,2.0000,0,KEF,132,10,min-max,2,2
1839,29-014-3006,TURNBUTTON,1.0000,0,KEF,73,10,min-max,2,2
1840,PLH55CD,NUT,190.0000,0,KEF,24,10,min-max,100,200
1841,1L400407-21,GUIDE ASSY,1.0000,0,KEF,47,10,min-max,1,1
1842,1L500407-77,PIN,2.0000,0,KEF,13,10,min-max,2,2
1843,1L500407-75,FITTING,3.0000,0,KEF,178,10,min-max,2,2
1844,BS061451-61,Holder  Holder-Toilet Paper,4.0000,0,KEF,8,10,min-max,2,4
1845,1L500401-173,FITTING-CELESTE SNAP,13.0000,0,KEF,17,10,min-max,6,12
1846,B1316-06168,STRAINER,2.0000,0,KEF,32,10,min-max,2,2
1847,B1316-06172,STRAINER,2.0000,0,KEF,32,10,min-max,2,2
1848,B1316-07646,COVER,2.0000,0,KEF,38,10,min-max,1,1
1849,B1316-06171,STRAINER,2.0000,0,KEF,32,10,min-max,2,2
1850,UL12509,Clip,21.0000,0,KEF,29,10,min-max,10,20
1851,102-00099,Sensor,3.0000,0,KEF,13,10,min-max,1,3
1852,84090-2,LIGHT ASSY,1.0000,0,KEF,10,10,min-max,1,1
1853,161T1207-2,Pin,14.0000,0,KEF,11,10,min-max,5,20
1854,15AT48,SWITCH,1.0000,0,KEF,13,10,min-max,1,1
1855,TURB0NYC0IL600,Turbo Oil,2620.0000,0,KEF,39,10,min-max,4000,10000
1856,52001999-2,OUTLET ASSY,2.0000,0,KEF,45,10,min-max,1,1
1857,52001999-1,OUTLET ASSY,3.0000,0,KEF,62,10,min-max,1,1
1858,161N0001-31,Hub Cap Assy,5.0000,0,KEF,31,10,min-max,3,6
1859,737AS15,Bulb,51.0000,0,KEF,14,10,min-max,20,50
1860,364-180-402-0,SEAL,1.0000,0,KEF,38,10,min-max,1,1
1861,649-387-237-0,GASKET,2.0000,0,KEF,8,10,min-max,1,2
1862,J1438P251,PACKING,2.0000,0,KEF,6,10,min-max,1,2
1863,J1438P212,PACKING,2.0000,0,KEF,6,10,min-max,1,2
1864,625878-1,Switch Altitude ***MAT NOTE***,2.0000,0,KEF,30,10,min-max,1,2
1865,LJ38084,Tube Assy - Hydr Pressure,1.0000,0,KEF,18,10,min-max,1,1
1866,LJ38085,Tube    Hydraulic Drain-L0we,1.0000,0,KEF,45,10,min-max,1,1
1867,3530-0305-01,Insulated Server,2.0000,0,KEF,120,10,min-max,2,2
1868,416-0201-27,Rail Assembly,1.0000,0,KEF,117,10,min-max,1,1
1869,BACR13CG2A,Relay,22.0000,0,KEF,27,10,min-max,10,15
1870,236157,TRAY - OVEN,8.0000,0,KEF,119,10,min-max,1,8
1871,432004219,Oven,2.0000,0,KEF,150,10,min-max,1,1
1872,66-13280-1,GASKET,2.0000,0,KEF,1,10,min-max,2,4
1873,9651-35-0002,LIGHT ASSY,1.0000,0,KEF,10,10,min-max,1,1
1874,BACR15GF5D8,RIVET,88.0000,0,KEF,45,10,min-max,2,4
1875,UL15739,Fairing *** MATERIAL NOTE***,5.0000,0,KEF,31,10,min-max,2,4
1876,LJ76102,Block Rubbing Nozzle Assy,5.0000,0,KEF,27,10,min-max,4,6
1877,612V59-0010-2,"Seal    Ring,Metal",28.0000,0,KEF,27,10,min-max,20,40
1878,H7613-53,STUD NUT,14.0000,0,KEF,43,10,min-max,10,30
1879,1L201300-061A,SOAP DISPENSER KIT,12.0000,0,KEF,49,10,min-max,30,30
1880,SL4751NA,NUT,28.0000,0,KEF,114,10,min-max,16,16
1881,260-813,"HOUSING, ADJUSTER",18.0000,0,KEF,30,10,min-max,12,18
1882,20-543,PIN,18.0000,0,KEF,8,10,min-max,12,18
1883,56-630,RETAINER - PIN,18.0000,0,KEF,91,10,min-max,12,18
1884,54-371,Sleeve,14.0000,0,KEF,13,10,min-max,12,24
1885,54-398,Sleeve,4.0000,0,KEF,13,10,min-max,12,18
1886,MS16625-3131,"Ring, Retaining",24.0000,0,KEF,12,10,min-max,12,24
1887,26-316,Bushing,6.0000,0,KEF,8,10,min-max,4,6
1888,274-17,Fitting Reducer,6.0000,0,KEF,16,10,min-max,4,6
1889,43-1171,Bolt,18.0000,0,KEF,10,10,min-max,12,18
1890,54-399,SLEEVE - PISTON,14.0000,0,KEF,15,10,min-max,12,18
1891,54-424,Sleeve,16.0000,0,KEF,21,10,min-max,12,18
1892,2314M72-1,ARM AY,1.0000,0,KEF,18,10,min-max,0,1
1893,1355-1363-612,PACKING,19.0000,0,KEF,83,10,min-max,10,20
1894,BACW10BP12ACU,Washer,40.0000,0,KEF,10,100,min-max,20,20
1895,7553553,HEAD,4.0000,0,KEF,5,10,min-max,3,5
1896,NAS7604U4,SCREW,141.0000,0,KEF,8,10,min-max,30,60
1897,NAS1149C0432R,Washer,930.0000,0,KEF,29,10,min-max,90,180
1898,2773M91P01,BLOCK,1.0000,0,KEF,29,10,min-max,1,1
1899,BACB30NX6K16X,Bolt,95.0000,0,KEF,21,10,min-max,6,10
1900,95-524,Adapter Hydrolic,9.0000,0,KEF,95,100,min-max,5,5
1901,68-1510,ORING,10.0000,0,KEF,23,100,min-max,30,60
1902,68-1524,ORING,16.0000,0,KEF,21,10,min-max,30,60
1903,AN4H5A,Bolt,154.0000,0,KEF,29,100,min-max,40,80
1904,NAS1611-211,Packing,167.0000,0,KEF,15,100,min-max,5,10
1905,251N4077-4,Gimbal Xmsn  Outbd T.E. Flap *MAT NOTE*,1.0000,0,KEF,11,10,min-max,1,1
1906,BACB30NN4K7G,BOLT,14.0000,0,KEF,9,10,min-max,10,15
1907,86644-5,JUMPER,0.0000,0,KEF,6,10,min-max,5,10
1908,83139-50,END STOP ASSEMBLY,2.0000,0,KEF,34,10,min-max,1,2
1909,84015-61,OUTBOARD RESTRAINT ASSY,0.0000,0,KEF,30,10,min-max,1,1
1910,86341-10,ROLLOUT STOP ASSY.,0.0000,0,KEF,30,10,min-max,1,1
1911,86552-11,SIDE RESTRAINT ASSY,1.0000,0,KEF,34,10,min-max,1,1
1912,86556-11,SIDE RESTRAINT ASSEMBLY,2.0000,0,KEF,65,10,min-max,1,2
1913,86560-11,CARGO LOCK ASSEMBLY,1.0000,0,KEF,34,10,min-max,1,1
1914,86560-12,CARGO LOCK ASSEMBLY,0.0000,0,KEF,30,10,min-max,1,1
1915,86560-15,CARGO LOCK ASSEMBLY,1.0000,0,KEF,34,10,min-max,1,1
1916,86562-10,CARGO LOCK,1.0000,0,KEF,33,10,min-max,1,1
1917,86562-11,CARGO LOCK,1.0000,0,KEF,33,10,min-max,1,1
1918,86562-12,CARGO LOCK,0.0000,0,KEF,30,10,min-max,1,1
1919,86564-11,CARGO LOCK,0.0000,0,KEF,30,10,min-max,1,1
1920,86568-10,CARGO LOCK,1.0000,0,KEF,33,10,min-max,1,1
1921,80120-13,ROLLER ASSY,25.0000,0,KEF,34,10,min-max,6,25
1922,80467-20,"PAWL, OUTER",25.0000,0,KEF,34,10,min-max,6,25
1923,81858-10,Set Screw,80.0000,0,KEF,8,10,min-max,13,50
1924,80597-10,SPRING,50.0000,0,KEF,20,10,min-max,13,50
1925,80423-10,Ball Unit,10.0000,0,KEF,20,10,min-max,3,10
1926,BACB30XD3K5G,BOLT,340.0000,0,KEF,5,10,min-max,100,350
1927,69-41730-68,CORD,3.0000,0,KEF,9,10,min-max,2,3
1928,417A2431-1,CAP,10.0000,0,KEF,7,10,min-max,5,10
1929,5910018-9,SCREW,6.0000,0,KEF,5,10,min-max,3,6
1930,4A3902-2,BAR ASSY - GIRT,0.0000,0,KEF,9,10,min-max,2,2
1931,03-7300-1001,MODULE ASSY-LED,0.0000,0,KEF,30,10,min-max,1,1
1932,K2122550BL72,"FAIRING, PLATE",0.0000,0,KEF,35,10,min-max,10,16
1933,503274-415,REEL,1.0000,0,KEF,21,10,min-max,1,1
1934,80-831,"Washer, Countersunk",500.0000,0,KEF,23,100,min-max,240,500
1935,BACP11K5A,PACKING,50.0000,0,KEF,10,10,min-max,20,50
1936,66-18189-1,HANDLE  AFT CARGO DOOR,1.0000,0,KEF,18,10,min-max,3,5
1937,14M267-1,SEAL,0.0000,0,KEF,30,10,min-max,1,1
1938,315A6174-48,SEAL,0.0000,0,KEF,30,10,min-max,1,1
1939,7579078,FILTER,2.0000,0,KEF,1,10,min-max,1,2
1940,G37-1J,"SWITCH,OVERHEAT THERMO HYD FLUID",0.0000,0,KEF,30,10,min-max,1,1
1941,314A6510-4,LABYRINTH,0.0000,0,KEF,1,10,min-max,1,1
1942,314A6510-5,LABYRINTH,1.0000,0,KEF,3,10,min-max,1,1
1943,182628,PACKING,38.0000,0,KEF,75,10,min-max,20,40
1944,BACB30PN12-32M,BOLT,18.0000,0,KEF,49,10,min-max,16,16
1945,SL230002-401,CARTRIDGE-ENERGY ABSORBER,0.0000,0,KEF,30,10,min-max,1,1
1946,312N5301-5,Tube Ay Pneu Equip Instl  Strut,1.0000,0,KEF,13,10,min-max,1,1
1947,86040-11,CENTER GUIDE/RESTRAINT,2.0000,0,KEF,65,10,min-max,1,2
1948,170-595,Insert,8.0000,0,KEF,16,10,min-max,8,8
1949,MS25237-387AS15,LAMP,19.0000,0,KEF,18,10,min-max,5,20
1950,186A3003-30,SEAL ASSY,2.0000,0,KEF,11,10,min-max,1,2
1951,141A6510-1,TUBE ASSY,1.0000,0,KEF,8,10,min-max,1,1
1952,659A4860-37,RETRACTOR ASSY FWD LH,1.0000,0,KEF,12,10,min-max,1,1
